Gene	logFC	AveExpr	t	P.Value	adj.P.Val	B
TANC1	0.44620679958176535	5.186286518254834	1.6476399121328529	0.1136472148773319	0.9989083635294884	-4.397538730915338
HTD2	0.2590089117906986	5.400785889607035	1.6475512704999478	0.1136655610927307	0.9989083635294884	-4.397574230155132
NLRC5	-0.4569062621378954	8.769134767192424	-1.64752186507575	0.11367164770294316	0.9989083635294884	-4.397586006191606
EDIL3	-0.24544981633263774	3.4827666650425018	-1.6474098936015757	0.1136948271197494	0.9989083635294884	-4.397630846395298
MCFD2	0.40722827128853556	4.969256949827939	1.6470757157668883	0.11376402953845553	0.9989083635294884	-4.397764660373952
ITGB6	-0.15392991738056017	2.780811390573031	-1.6470560675084251	0.11376809945466772	0.9989083635294884	-4.397772527553845
GFI1	0.5135888419185948	5.817183841930629	1.6470372322034896	0.11377200109175542	0.9989083635294884	-4.397780069171982
DPYSL2	-0.4970674529197403	10.13650511695528	-1.6465798852290314	0.11386677275856003	0.9989083635294884	-4.397963173617099
PSPC1P1	0.4962803422222217	7.16690077904006	1.646307056205416	0.11392334016433636	0.9989083635294884	-4.398072389077539
RPL19	-0.29802960233697107	11.230780798603611	-1.6461552216015947	0.11395483125868816	0.9989083635294884	-4.398133164737106
DRG1	0.24796890928306325	7.038574105647988	1.645511927986851	0.11408833418148674	0.9989083635294884	-4.398390620897564
SPATA5L1	0.45141342662802764	5.674123226153582	1.6454441200048324	0.11410241405889401	0.9989083635294884	-4.3984177550853865
RPS19BP1	0.23965313953937795	7.4023765291310415	1.645189310209503	0.11415533669553991	0.9989083635294884	-4.398519714136154
C14orf39	0.292140996574358	2.5593587108353577	1.6451809744367334	0.11415706834001733	0.9989083635294884	-4.39852304942954
LINC02043	0.2535549075791712	4.750375390944442	1.6447658278373987	0.11424333742232322	0.9989083635294884	-4.398689143858759
SPACA4	0.2036150409617985	4.298420643045629	1.6447366122053906	0.11424941061033099	0.9989083635294884	-4.398700831653092
EIF4E3	0.35648207796616127	3.637523617466663	1.6447337356414966	0.11425000858961004	0.9989083635294884	-4.398701982423479
RNF213-AS1	0.2859043846559186	2.8408152478330684	1.6445545111124198	0.11428727092781457	0.9989083635294884	-4.3987736788017795
ZBTB8A	-0.8208729009790865	4.095821297013422	-1.6442746035686946	0.11434548659760553	0.9989083635294884	-4.398885642398842
HACD3	-0.9952007319491614	7.199480998267771	-1.6441357905809098	0.11437436642444096	0.9989083635294884	-4.398941163504354
LINC02192	0.15927055641559207	2.483569404749464	1.6439048645818353	0.11442242381776688	0.9989083635294884	-4.3990335206696285
ADAM28	-0.33542387152083464	4.298292039569095	-1.6437120619153265	0.11446256047896462	0.9989083635294884	-4.399110624532335
PCK1	0.17614813349550307	2.515657432662707	1.643110345220865	0.11458789892324359	0.9989083635294884	-4.399351221492673
MKI67	0.3933233485995613	5.963579710615715	1.6428636554378615	0.1146393181175989	0.9989083635294884	-4.399449844847339
MRPS33	0.3926295977481047	4.922087010185983	1.642859975974904	0.11464008519945433	0.9989083635294884	-4.3994513157791335
SEH1L	0.31030280663010146	5.918539497605173	1.6422322054716372	0.11477102387267116	0.9989083635294884	-4.399702248483262
FDX1	-0.4466178646320049	5.2747794976038715	-1.642010951263045	0.1148172024473953	0.9989083635294884	-4.399790674142534
AHCTF1P1	-0.24539044135886634	3.3503093909616206	-1.641819678833747	0.11485713603590865	0.9989083635294884	-4.399867111437642
MRPL33	0.4626409266881595	8.150923446056076	1.641724889632321	0.11487693032042466	0.9989083635294884	-4.3999049895508
LINC01806	0.2665916201483176	3.983384931966991	1.6416236014536294	0.1148980849197936	0.9989083635294884	-4.3999454631800425
TEX10	-0.5309680754427513	7.064410594180312	-1.6415431872481945	0.11491488220675757	0.9989083635294884	-4.3999775946988144
AHCYL1	0.8166079783862745	8.519500018175528	1.6411404718752394	0.1149990343075104	0.9989083635294884	-4.400138495067254
KCNK10	0.2563761557313562	3.0418145846457834	1.641059622018318	0.115015935078366	0.9989083635294884	-4.4001707947599975
PLD5P1	0.3939142348963216	5.729344209036699	1.6410142333591917	0.11502542399234773	0.9989083635294884	-4.400188927194753
GALE	0.2918202864429036	6.032381420819323	1.6409605074318017	0.11503665673924328	0.9989083635294884	-4.400210389904521
CENPO	0.37467321934106756	5.267429660333176	1.6398291149770015	0.11527341690855686	0.9989083635294884	-4.400662263068289
SPTLC3	0.21566871746175398	3.150844981504003	1.6396772792536225	0.11530522187899508	0.9989083635294884	-4.400722890859632
HEXIM2	-0.3115400140160318	4.395110969179084	-1.6390636822031621	0.1154338269739515	0.9989083635294884	-4.4009678637788205
SPOPL	-0.48490466144022637	5.563759759689915	-1.6385862242615699	0.11553398178433727	0.9989083635294884	-4.401158445009782
NPAS1	0.18109285956914256	4.2285395964660255	1.6382929774598898	0.11559553141827521	0.9989083635294884	-4.401275479754988
AHCYL2	0.4332006432850557	5.159075843210305	1.6382555385596873	0.11560339146059118	0.9989083635294884	-4.401290420675907
SPRR2A	0.1266588718567041	3.629149444231153	1.6382228618656585	0.11561025207725177	0.9989083635294884	-4.401303460946953
DNAAF4-CCPG1	-0.42099467304275606	3.5442519373733563	-1.6377131952795558	0.11571730313500987	0.9989083635294884	-4.401506832389019
ZAR1	0.14583547604047187	2.8760972361129538	1.6372115544604406	0.11582274978547949	0.9989083635294884	-4.401706962889962
HELQ	0.22784185994440387	3.605856137779641	1.6367661242132467	0.11591644844634942	0.9989083635294884	-4.401884636110719
DENND3	0.357959776216358	5.5082766586506144	1.636398517035571	0.11599382456824486	0.9989083635294884	-4.402031244604067
ARHGAP19-SLIT1	0.2464171597467706	5.000588063954404	1.6360277313527347	0.11607191367629419	0.9989083635294884	-4.402179099978007
HLCS	0.18405411119502357	4.245726852197164	1.6359719572892117	0.11608366376189933	0.9989083635294884	-4.402201338770316
HLA-DRB4	-1.4786550965670333	5.100713947206041	-1.6357866603251376	0.11612270799213677	0.9989083635294884	-4.402275218839202
MARCHF11-DT	-0.6811493644753144	4.583377709987287	-1.6357773108196658	0.11612467833426343	0.9989083635294884	-4.402278946458393
EEF2K	0.3799574387918909	8.242675551409349	1.635305716400259	0.11622409996488493	0.9989083635294884	-4.402466952494005
SMIM2	0.14861699199239542	2.59675465330656	1.635279795983843	0.11622956658473788	0.9989083635294884	-4.4024772849595175
USP2	0.29168867369769025	4.860786195247045	1.6350784363290696	0.11627204072376793	0.9989083635294884	-4.402557548007264
CABP2	0.1983544407218667	3.7855576866002463	1.634969765002103	0.11629496891013881	0.9989083635294884	-4.402600862427766
PIK3CG	-0.29362897564220347	3.0423281602853787	-1.6346387407986012	0.11636483396319447	0.9989083635294884	-4.402732791618797
CYP20A1	0.4677448853528636	4.859088430511822	1.6344870284404973	0.11639686573295648	0.9989083635294884	-4.40279325078428
GRHL2	0.28881861249191765	3.7390955001013633	1.634431877223766	0.11640851191346205	0.9989083635294884	-4.402815228328362
DOK1	0.29194384413383734	5.5522762813951525	1.6343396084767188	0.11642799832257746	0.9989083635294884	-4.402851996029528
TRAV22	0.17127412906424766	2.540198129112522	1.6342554638521123	0.11644577137142946	0.9989083635294884	-4.402885525262727
MAGEA4	0.1589227972694207	2.2150912800631906	1.6338901787934876	0.11652295339254178	0.9989083635294884	-4.403031068464312
VCL	0.22757297157329326	5.2941200939297275	1.6338657555723186	0.11652811536977564	0.9989083635294884	-4.4030407988637625
SHB	0.2871188338084023	4.9198192128032705	1.6338324314077275	0.11653515891835067	0.9989083635294884	-4.40305407532135
NIBAN1	0.9080293841068778	7.652265516133569	1.6338300742371947	0.11653565715428646	0.9989083635294884	-4.403055014419508
GRM5P1	0.17242745781994628	3.117783159496525	1.6337061170752265	0.11656186054235229	0.9989083635294884	-4.403104397836948
TRIM48	0.17242745781994628	3.117783159496525	1.6337061170752265	0.11656186054235229	0.9989083635294884	-4.403104397836948
TRIM49D1	0.17242745781994628	3.117783159496525	1.6337061170752265	0.11656186054235229	0.9989083635294884	-4.403104397836948
TRIM49D2	0.17242745781994628	3.117783159496525	1.6337061170752265	0.11656186054235229	0.9989083635294884	-4.403104397836948
FASTKD5	-0.4931602022950967	5.974802804547739	-1.6333696995666684	0.11663300100360108	0.9989083635294884	-4.403238411767706
DUSP22	-0.30976263559853656	8.538959492206919	-1.6333527611318748	0.11663658385019583	0.9989083635294884	-4.403245158839565
GPR83	0.3157471296556795	3.1867223739743635	1.6332834931890405	0.1166512364852719	0.9989083635294884	-4.40327274982426
VASN	0.37182705604889765	5.414850456426002	1.6332808266626784	0.11665180058139121	0.9989083635294884	-4.403273811947293
MTHFD1L	0.29085811123975436	5.6322900302085515	1.6329867756444212	0.11671402029858566	0.9989083635294884	-4.403390930857715
PARP15	-0.3642606671216426	2.974063396071912	-1.6329290925573403	0.11672622901855657	0.9989083635294884	-4.40341390417197
LDB2	0.5078276561458526	3.555956516584234	1.6326525007473836	0.11678478502759904	0.9989083635294884	-4.4035240547394
LMX1A	0.1859535508158845	2.937268171456134	1.6323494718975098	0.11684896621324604	0.9989083635294884	-4.403644720288442
DENND5B	-0.17869052621634518	2.9769469078394546	-1.6320403743457734	0.11691446324894154	0.9989083635294884	-4.403767787980792
MT2A	-0.804281125884005	8.856946213757226	-1.631971006563661	0.11692916635068452	0.9989083635294884	-4.403795404877039
POU5F1P3	-0.20060491886729714	3.3748423070983717	-1.6318404088665244	0.11695685187503911	0.9989083635294884	-4.4038473968103755
PAQR8	-0.4478024023220373	6.820756066656946	-1.6317459566306523	0.1169768783191656	0.9989083635294884	-4.403884997342724
FGFR2	0.20338752766709334	3.37247348869272	1.6312723721602502	0.11707733451898314	0.9989083635294884	-4.404073506302525
MAP3K6	0.22158478171688412	4.188118912998866	1.6312397962213125	0.11708424715114948	0.9989083635294884	-4.40408647180673
PTGES3L	0.1680657435168431	2.6589122168685955	1.630990054971624	0.11713725376332762	0.9989083635294884	-4.404185865601765
TEX2	0.4324055912742457	6.0060524833931455	1.6309492745083491	0.11714591117131473	0.9989083635294884	-4.404202094797055
ZNF22-AS1	0.3345849395417302	3.703978088189967	1.630661544132242	0.11720700958701238	0.9989083635294884	-4.404316594198733
KSR2	0.4193102790217704	4.502636744891594	1.6300670318252064	0.11733333666376436	0.9989083635294884	-4.404553134385352
ELL2P1	0.3964779256726052	5.377564358250939	1.6297921771439916	0.11739177875777368	0.9989083635294884	-4.4046624733205
IRF2-DT	0.3367080065277648	4.574486371997067	1.6294202734552163	0.11747089517666583	0.9989083635294884	-4.404810400613781
LGR6	-0.2974187175600771	3.2903907438401254	-1.6292161346014438	0.1175143413904848	0.9989083635294884	-4.404891589296043
CLN3	-0.2550168456248878	4.494006713054723	-1.62903982877114	0.11755187484119627	0.9989083635294884	-4.40496170330196
TFPI	0.30786918117952844	2.8737799621645825	1.6290375479624843	0.1175523604645965	0.9989083635294884	-4.404962610311948
GALNT13	0.12456229122025819	2.5210689997353595	1.6287464645498009	0.1176143509474525	0.9989083635294884	-4.405078359035747
SOCS4	-0.3543449436374084	5.25213170220174	-1.628528265723346	0.11766083757169835	0.9989083635294884	-4.405165116866586
EPHA10	0.21665104425319281	3.1848269369934625	1.6282910029366902	0.11771140320955485	0.9989083635294884	-4.405259446446376
RN7SKP176	-0.7388590493860603	3.9523756143955313	-1.6278803838655798	0.11779895775544322	0.9989083635294884	-4.405422677698895
WFDC1	0.25929499855149407	3.455040778391136	1.6275528738474048	0.11786883047027305	0.9989083635294884	-4.405552852568501
RNF144B	0.2905525846911745	3.6917329141260455	1.6274700173008478	0.11788651303189823	0.9989083635294884	-4.405585782824881
IQCG	0.8034720536219622	6.651419713510496	1.6272387036586127	0.11793588986084944	0.9989083635294884	-4.405677709865911
RFX1	0.23583742838075406	5.11888633246034	1.627147599395117	0.11795534198152258	0.9989083635294884	-4.405713913635472
CRYAA	0.2034328305735018	3.2929682164084526	1.6269854508141979	0.11798996978163963	0.9989083635294884	-4.405778346445864
ZCCHC2	0.43703509209922586	4.1277764511074135	1.62678713208673	0.11803233352339865	0.9989083635294884	-4.405857146681127
FNDC3A	0.19604958680866558	3.334778889243249	1.6266628706080695	0.1180588840682207	0.9989083635294884	-4.4059065178410535
CCL3	-0.8700986599403056	6.5851424947486725	-1.6266459070855015	0.11806250899727845	0.9989083635294884	-4.405913257548472
CCL3L1	-0.8700986599403056	6.5851424947486725	-1.6266459070855015	0.11806250899727845	0.9989083635294884	-4.405913257548472
CCL3L3	-0.8700986599403056	6.5851424947486725	-1.6266459070855015	0.11806250899727845	0.9989083635294884	-4.405913257548472
ZNF780A	0.21659251293639814	2.475106354992578	1.626375647076755	0.11812027335247549	0.9989083635294884	-4.406020627501873
ESD	0.42909993698308124	6.875091954165378	1.626215948200185	0.11815441792719328	0.9989083635294884	-4.406084068041489
PLEKHA6	0.18976254961750483	2.9258580977130797	1.6261437601667128	0.11816985487642384	0.9989083635294884	-4.406112743529282
TRIOBP	0.21397991573303976	5.281484041788243	1.6259281005451816	0.11821598238085855	0.9989083635294884	-4.406198405951568
C10orf67	0.20027936248525435	4.870866485946776	1.6258913319598687	0.11822384833150487	0.9989083635294884	-4.406213010135792
C2orf15	0.2021504488990793	2.5623915036372256	1.6258261132771603	0.11823780172763028	0.9989083635294884	-4.406238913958958
GPHN	-0.4373708138909027	6.09549697766651	-1.6245278221766544	0.11851585577358126	0.9989083635294884	-4.4067544389353355
RN7SL587P	0.2703992428589803	4.678933250703285	1.624383655525476	0.11854676562655003	0.9989083635294884	-4.406811668643103
CARF	0.15307632379808433	2.4715318884267283	1.6242945960042474	0.11856586368755029	0.9989083635294884	-4.406847020929904
LY6E-DT	-0.22554261461501834	4.488899635570398	-1.62415131981138	0.11859659346729695	0.9989083635294884	-4.406903892039046
OR2B2	0.19428094667073603	2.4770020676143254	1.6239395777365633	0.11864201998618695	0.9989083635294884	-4.406987933780279
NEUROD2	0.23306186559554565	4.172335457768746	1.6238770700258318	0.1186554329936494	0.9989083635294884	-4.407012742163163
ZNFX1	-0.3742267952068543	6.987752747756981	-1.6234705900666315	0.11874268714284997	0.9989083635294884	-4.407174053404109
KCNJ8	0.4076274777953275	3.6809451806358724	1.6232560939426275	0.11878875211042497	0.9989083635294884	-4.407259165796813
HOXD-AS2	0.24812403248299875	3.518717731867657	1.6232517701357088	0.11878968084074096	0.9989083635294884	-4.407260881417461
SMR3A	0.15635177944687184	2.617877826855486	1.6231811195712011	0.1188048570616099	0.9989083635294884	-4.407288914077495
DSCR9	0.25216817770773226	5.466155353600316	1.622723557127861	0.11890318392521111	0.9989083635294884	-4.407470446692639
ZNF44	0.26906610496552963	3.590363988642516	1.6223921240290253	0.11897444908568558	0.9989083635294884	-4.407601918869765
ASCL2	-0.2819634657076997	3.0294986364426	-1.621577216529406	0.11914982371820695	0.9989083635294884	-4.407925102887938
ZNF506	-0.4535245624736608	3.3064766454978014	-1.6214425037818865	0.11917883583413932	0.9989083635294884	-4.407978518761944
CSTA	1.4482855764319655	8.416407240697549	1.6212409742995868	0.11922224883947112	0.9989083635294884	-4.408058423388138
GRIN2D	0.24801845979194548	3.204854858200359	1.6212329044073701	0.11922398751244687	0.9989083635294884	-4.408061622897747
MRPL41	-0.3116346204132503	6.578652623038006	-1.620659759873708	0.11934752688665169	0.9989083635294884	-4.408288834697185
CDK5RAP1	-0.2844250349017443	6.992630228348415	-1.6204005102883936	0.11940344247417589	0.9989083635294884	-4.408391592463061
LINC03011	0.4724778177221318	4.039264471169462	1.6203863259263507	0.1194065024252802	0.9989083635294884	-4.408397214365967
TAF8	0.21282487713008447	4.09771757591245	1.6201146714801529	0.11946511832396382	0.9989083635294884	-4.408504877309718
GSPT2	-0.8739390844765644	5.894260623971737	-1.6198625166832876	0.11951954827651093	0.9989083635294884	-4.408604801926487
HSFX1	0.30109503857089237	4.241884132934303	1.6198579004052414	0.11952054493653629	0.9989083635294884	-4.408606631186985
HSFX2	0.30109503857089237	4.241884132934303	1.6198579004052414	0.11952054493653629	0.9989083635294884	-4.408606631186985
AQP4-AS1	-0.23996006373985024	3.5894528198954374	-1.6194094194974369	0.11961740570173987	0.9989083635294884	-4.408784331963215
SETD7	-0.26309145527065425	4.734315877982711	-1.6192402031403057	0.11965396932035359	0.9989083635294884	-4.408851372204917
HEXIM2-AS1	-0.19781847267824304	5.107707893689042	-1.6190266211957283	0.11970013264615759	0.9989083635294884	-4.408935982935678
SMYD5	0.2525869045020528	5.125788057779269	1.618608115271968	0.1197906312210694	0.9989083635294884	-4.409101754155465
PSPHP1	0.969222278756134	3.2826678181354967	1.6185231742824313	0.11980900602646082	0.9989083635294884	-4.409135396194063
BVES	-0.34675268891686484	3.262671939391087	-1.6184697298967685	0.11982056855868974	0.9989083635294884	-4.4091565630027
LCE3D	0.6819881011963069	5.50106769020452	1.6180189719111575	0.11991812587171562	0.9989083635294884	-4.409335069531631
R3HDM1	0.2962356138881779	6.198761105339676	1.6179159466623843	0.11994043290675127	0.9989083635294884	-4.40937586458683
TMEM14A	0.8008066486902319	6.864939083815027	1.6177570353195778	0.11997484721535465	0.9989083635294884	-4.4094387857289945
CCL17	1.4206783352679704	10.456790099815708	1.6175851597094473	0.12001207840969459	0.9989083635294884	-4.409506835704217
MIR122HG	0.18799195284704373	3.9115623152308094	1.6169556944659649	0.12014851392751116	0.9989083635294884	-4.409756018274473
HOXD11	-0.6832812172399501	4.114232534124705	-1.616796523598841	0.12018303450114384	0.9989083635294884	-4.409819018589571
MPND	0.32859556820826086	3.9265019674167596	1.6167924010981407	0.12018392868891811	0.9989083635294884	-4.409820650235974
ZBED2	-1.263074476210928	6.113782913096346	-1.6164431577420921	0.12025970126649475	0.9989083635294884	-4.4099588678943675
ERI3	-0.17889022133760246	4.50451401997447	-1.616426452852066	0.12026332659660047	0.9989083635294884	-4.40996547860269
CASC2	0.128459485381629	2.4256797579094056	1.6160676703270824	0.12034121241217521	0.9989083635294884	-4.410107450973919
TSPAN32	0.22894919692054483	4.663930182339903	1.6160332846072467	0.12034867920571865	0.9989083635294884	-4.410121056562955
PDYN	0.2368470932888389	2.9500753325556786	1.61571393717256	0.12041804341678171	0.9989083635294884	-4.410247405813091
RNF148	-0.1528705143128679	2.3815261035160136	-1.6155365796057999	0.12045658101086523	0.9989083635294884	-4.4103175702162485
SNORC	-0.24957508032311448	4.69821144452142	-1.615359458411034	0.12049507754425307	0.9989083635294884	-4.410387636256801
SSX2IP	0.4111269758696632	3.9884647792194765	1.614705008480426	0.12063740874512972	0.9989083635294884	-4.410646483114899
ERG28	0.22424949942452477	3.7241365794819594	1.6146531825630608	0.12064868596753897	0.9989083635294884	-4.4106669783784564
MAPKAPK3	0.2870400174887209	6.622095527061945	1.6144612245984657	0.12069046334480979	0.9989083635294884	-4.41074288714612
RIF1	0.24647494034132933	4.951283589474099	1.6142655527425125	0.12073306146314847	0.9989083635294884	-4.410820258686146
GATA6	-0.35307921843482104	2.567357694998998	-1.6140210790881997	0.12078630149727297	0.9989083635294884	-4.410916918853451
SSTR5	0.19755217247640866	3.6607531452885933	1.6140195610325812	0.12078663215184532	0.9989083635294884	-4.410917519034469
COL21A1	0.26465822995557	2.434984147568442	1.613577989644268	0.12088284496852213	0.9989083635294884	-4.411092084299247
WWC3	0.5334174250656272	6.303977464574431	1.6134477379989027	0.12091123739525153	0.9989083635294884	-4.411143570577709
CX3CR1	-0.47668392298712137	3.480472097369108	-1.613393983392415	0.12092295652187197	0.9989083635294884	-4.411164818101278
LYPD4	0.22980462352305775	3.561107335472323	1.6131705487638495	0.1209716780410334	0.9989083635294884	-4.411253130063644
METTL27	0.1869042859120169	4.445102566446834	1.6130346605987302	0.12100131745687401	0.9989083635294884	-4.411306835730705
XGY2	0.13409748114670483	3.461088822684553	1.6130340867180262	0.12100144264245573	0.9989083635294884	-4.411307062533546
PLEKHA3P1	0.16138455763106796	3.076050666564167	1.6130207147236209	0.12100435962239335	0.9989083635294884	-4.4113123472521565
PLEKHH3	0.2022564120800543	3.902209445047092	1.6125167348556266	0.12111434117441114	0.9989083635294884	-4.411511503911931
SPINK1	0.16453161747376832	2.4973467130204643	1.6121205983880225	0.12120084715722888	0.9989083635294884	-4.411668016697915
CZIB	0.3626598117632165	6.047605536007904	1.611579116084638	0.12131917650391154	0.9989083635294884	-4.41188191600402
MYLK	0.31140145649736306	3.8931239925440027	1.611508460274525	0.12133462393908206	0.9989083635294884	-4.4119098234959555
LINC00612	0.19561084100865544	2.7316433616562272	1.6114137405986475	0.12135533502236788	0.9989083635294884	-4.411947234471212
LMO1	0.17987210423735922	3.187152221515427	1.6113707082257345	0.12136474531171126	0.9989083635294884	-4.4119642303010655
CYP2E1	-0.1612051896787392	2.8041812578991037	-1.6113676256428708	0.12136541943220458	0.9989083635294884	-4.4119654477700525
CXXC5	-0.4675362669967349	6.112637865312897	-1.6111720602832806	0.12140819341531547	0.9989083635294884	-4.412042683478724
SLC4A1AP	0.3554389079475442	5.870387768603482	1.611109291110932	0.12142192493736267	0.9989083635294884	-4.412067471997219
MAP2K6	0.250433340348708	3.259403126790365	1.6110653625960323	0.12143153560818146	0.9989083635294884	-4.412084819684646
FZD4	0.24715205312257638	5.038850701086181	1.611057212575083	0.12143331873791728	0.9989083635294884	-4.412088038153785
LINC01001	-0.35680116049510513	6.601659843648115	-1.6106707671706797	0.12151789362871007	0.9989083635294884	-4.412240634839513
CACNG5	0.2129967233181782	3.580728701025334	1.6103869286027521	0.12158004402946575	0.9989083635294884	-4.412352700137401
XRN1	-0.5314841267473422	5.280707746725518	-1.6103248273047184	0.121593645514705	0.9989083635294884	-4.41237721733821
PRKG2	0.19037695449205883	3.173608835875098	1.6097032205720905	0.12172986051674142	0.9989083635294884	-4.41262259075935
DELEC1	0.1663353515917163	2.7198700784955476	1.609391679894314	0.1217981775583466	0.9989083635294884	-4.412745545939249
MYMX	0.24430684877640196	4.477156946104742	1.6090195922157446	0.1218798138052906	0.9989083635294884	-4.412892377328876
HS6ST1P1	0.23077345899784163	4.165619005962219	1.6089348929437033	0.12189840326209964	0.9989083635294884	-4.4129257979279295
ZNF274	-0.32595952576817044	6.93709568812578	-1.6089142735747923	0.1219029290772065	0.9989083635294884	-4.412933933740071
FYTTD1	0.49113729258924366	5.329048457558183	1.608664092427644	0.12195785337472287	0.9989083635294884	-4.413032642785953
MRGPRG-AS1	0.18154078941330098	4.100010796035286	1.6085021648574789	0.12199341367217349	0.9989083635294884	-4.413096526169231
SMARCE1	-0.485641179412136	5.719406136649678	-1.6084909466541344	0.12199587758003987	0.9989083635294884	-4.4131009518042825
PLA2G4E-AS1	-0.1751913288257385	3.0247150874325444	-1.6082674471470622	0.12204497451846563	0.9989083635294884	-4.413189119353234
SPRYD4	0.2813388905206997	4.5290105817808985	1.608168258208077	0.12206676899803383	0.9989083635294884	-4.413228245566325
ATP5PD	-0.28670379992154427	5.905054487381391	-1.6080910262879928	0.12208374118162044	0.9989083635294884	-4.4132587095221245
ZNRD2	-0.2267844082184558	5.46703477556432	-1.6077700909141062	0.12215428980406406	0.9989083635294884	-4.413385291813008
LINC00663	-0.31498885241591257	3.512614491039855	-1.607569579692973	0.12219838384869443	0.9989083635294884	-4.41346436866524
LIG1	0.31515832505462527	5.9468239596140995	1.6069519252356403	0.12233429466416952	0.9989083635294884	-4.413707917551199
DGCR5	0.19982067371912482	4.433867241099432	1.6069510011595665	0.12233449809562957	0.9989083635294884	-4.413708281881467
APLF	0.17712324837275517	3.2813055573841114	1.6068393748063154	0.12235907424688552	0.9989083635294884	-4.413752291196952
MIR4750	0.16902477226725665	5.243555240528462	1.606707357332235	0.12238814512104854	0.9989083635294884	-4.4138043373215705
TBC1D17	0.16902477226725665	5.243555240528462	1.606707357332235	0.12238814512104854	0.9989083635294884	-4.4138043373215705
BMF	-0.47315630368440154	6.513122299251066	-1.6063363974721867	0.12246986313003634	0.9989083635294884	-4.413950568757116
LINC02610	-0.238110018788376	3.899131554089218	-1.6057650477417595	0.12259581378331616	0.9989083635294884	-4.4141757514286475
GSTP1	0.36994651709611404	6.781769871984016	1.6054727396392532	0.12266029319227169	0.9989083635294884	-4.414290937408573
SLC16A8	-0.1937694494587472	3.8761472829974317	-1.6053369316299568	0.12269026032859452	0.9989083635294884	-4.414344448938505
ST6GALNAC4	0.16587276503701442	3.6985892482888776	1.6051176842955166	0.12273865193114541	0.9989083635294884	-4.414430831443265
SLAMF7	-1.0220836891389715	4.722538729507561	-1.6048514090145052	0.12279744483341457	0.9989083635294884	-4.414535732674375
NUDT12	-0.17644847217760917	2.229482392998915	-1.603984268598985	0.12298907024944389	0.9989083635294884	-4.414877272753515
SEPTIN10	0.6209202735787507	3.9347557405803038	1.6039765718761807	0.12299077223052712	0.9989083635294884	-4.414880303731669
SEPTIN10P1	0.6209202735787507	3.9347557405803038	1.6039765718761807	0.12299077223052712	0.9989083635294884	-4.414880303731669
LINC01859	0.25201189578495065	3.3253675982711313	1.6035973789743143	0.1230746477461785	0.9989083635294884	-4.4150296188726
PANX1	-0.39459757122856676	3.4774546752280657	-1.6035605644075797	0.12308279348140064	0.9989083635294884	-4.415044114182933
NQO2-AS1	0.22081628346322724	3.125337691520067	1.6034721585416924	0.12310235634784808	0.9989083635294884	-4.4150789221068045
NAALADL2	-0.2942500881732526	2.6539377045539734	-1.6032061510694258	0.12316123539193745	0.9989083635294884	-4.415183649511814
FOXH1	0.20240285958024629	4.354181417280464	1.6028665369647055	0.12323644095813545	0.9989083635294884	-4.415317339854439
CHODL	-0.1719054877238988	3.341133358213399	-1.6028469848578326	0.12324077182518174	0.9989083635294884	-4.415325036064637
LDC1P	0.22298855071297474	4.528800613868068	1.6028389692014855	0.12324254736068352	0.9989083635294884	-4.41532819121507
ING1	0.3365200607850225	4.6151026126729375	1.6027424721142451	0.12326392395554435	0.9989083635294884	-4.415366173944982
POLR3E	-0.4709745646592687	5.756053741841659	-1.602393359591185	0.1233412872445537	0.9989083635294884	-4.415503577817696
BABAM1	-0.2656318421342352	7.31811229196073	-1.602224526164016	0.12337871524699952	0.9989083635294884	-4.415570020522992
VARS2	0.4825820526751663	8.098437067711812	1.6022178769156494	0.12338018948609804	0.9989083635294884	-4.415572637176912
NCF4	0.465525276487484	4.311937164436332	1.601703689913145	0.1234942370733427	0.9989083635294884	-4.415774962330669
CAMSAP3	0.14870889921961794	2.960384826069524	1.6013382104115477	0.12357535455810459	0.9989083635294884	-4.415918748086976
MIR6792	0.14870889921961794	2.960384826069524	1.6013382104115477	0.12357535455810459	0.9989083635294884	-4.415918748086976
ZNF71	0.16415764756214912	2.8573182985057053	1.601093562944302	0.12362967844227084	0.9989083635294884	-4.416014984819285
DSPP	-0.49751977870982067	4.375622412943291	-1.601056347573021	0.12363794384847215	0.9989083635294884	-4.416029623372253
PIK3IP1-DT	0.20199472101364124	2.6505992280183017	1.6009299417146519	0.1236660215989291	0.9989083635294884	-4.416079343113064
RTP1	0.1428804225820519	2.570739475472353	1.600432596670591	0.12377654543032136	0.9989083635294884	-4.41627494162011
TLR4	0.23689027536797713	3.4509673200462894	1.6004279847502598	0.12377757071220705	0.9989083635294884	-4.416276755239453
C3orf14	0.5880623432541645	4.686493455454118	1.6001273854568556	0.1238444126088514	0.9989083635294884	-4.416394957532372
INKA1	0.15937628578320506	4.995286395392192	1.6001024681223834	0.12384995463163048	0.9989083635294884	-4.416404754944356
PLCG2	-0.7238092497970756	3.9566755571352408	-1.5999528166463688	0.12388324392130184	0.9989083635294884	-4.416463595354374
SLC25A1	-0.24353191892593262	4.5166677547690135	-1.5999068386592963	0.12389347301424605	0.9989083635294884	-4.416481672410761
FAM187B	0.16664067285250095	2.9632812856408415	1.5990057102517354	0.12409409659169102	0.9989083635294884	-4.4168359000592705
LINC01770	0.2392050685194631	4.230706348619647	1.5989555422144208	0.12410527375934549	0.9989083635294884	-4.416855617044018
